Answer,Answer.f1.angry.raw,Answer.f1.anxious.raw,Answer.f1.bored.raw,Answer.f1.calm.raw,Answer.f1.confused.raw,Answer.f1.disgusted.raw,Answer.f1.excited.raw,Answer.f1.frustrated.raw,Answer.f1.happy.raw,Answer.f1.nostalgic.raw,Answer.f1.proud.raw,Answer.f1.sad.raw,Answer.f1.satisfied.raw,Answer.f1.surprised.raw
I also got to cook with my friends. I got to eat the tasty food and these are some of my favorite things to do.,False,False,False,False,False,False,True,False,True,False,False,False,False,False
I had a terrible headache.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
I helped my friend with her new iPad. I felt good about being able to help but also frustrated because I'm new at this.,False,False,False,False,False,False,False,True,True,False,False,False,False,False
I was supposed to finish writing some interrogatories this weekend but I felt too bad to do a lot. I drafted a couple but I've got a cold and really couldn't concentrate I kept falling asleep. Hopefully I'll feel better tomorrow.,False,True,False,False,False,True,False,True,False,False,False,False,False,False
I have had a sinus infection since late last week and it has made me feel lousy. Hard to work feeling like that.,False,True,False,False,False,False,False,False,False,False,False,False,False,False
My friends threw me a surprise dinner party to wish me well on my move. They let me know our friendship is valued and I will be missed but they understood the need for me to go. I'll be sure to keep in touch with them and plan to visit several times a year. I also will have a very nice guest room in my new house.,False,False,False,False,False,False,False,False,True,True,True,True,False,False
My kids were grouchy in the morning and didn't want to get up for school.  It was so frustrating to try and get them out of bed but they also looked really cute sleeping.  I love them.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"I'm just returning from a trip to a beautiful, warm place and I have to spend the day in this gray, dull office looking at a computer screen and reading reports. So boring...",False,False,True,False,False,False,False,False,False,False,False,False,False,False
My family is crazy I have a aunt that never stops I told her yesterday that am done dealing with this am done frighting with everyone over this I cant' make other people do what she wants or what is right and then my sister one is the cause of all our problems the other just cares about herself and friends but then she gose crazy if anyone say anything about the problems thst my other sister caused,True,False,False,False,False,True,False,True,False,False,False,True,False,False
The day was great and I wish it would never end.  Life couldn't be any better.,False,False,False,True,False,False,False,False,True,False,False,False,False,False
"After talking with someone, they suggested I had pulled a muscle and to take some advil. I took their advice and felt relief quickly. I feel so happy and relieved that it is not anything serious.",False,False,False,False,False,False,False,False,True,False,False,False,True,True
My wife and I got some time to ourselves after the kids went to bed. We were able to talk and just enjoy each others company for awhile. It was a relaxing end to a good day.,False,False,False,False,False,False,False,False,False,False,False,False,True,True
"While work can be a pain, being able to make your own hours and choose as you see fit makes it enjoyable.",False,False,False,False,False,False,False,True,False,False,False,False,True,False
I don't get enough sleep lately. It affects me throughout the day as I don't function as efficiently as I would like to. I also am not in good mood's most mornings and I definitely attribute it to lack of sleep. My quality of sleep is also terrible.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"The most salient thing about my day yesterday was recreation, or maybe I should say, the lack thereof. I was so distracted and bored yesterday, I couldn't find anything to keep myself occupied with all day long. I was antsy most of the day and it was entirely frustrating. I tried to talk to a few friends about it, maybe make some plans to do something, but they were all otherwise engaged for the day, which made it even more frustrating. I really need to calm my mind so I can focus on something, get immersed in it. That'll help the anxiety and the boredom.",False,True,True,False,False,False,False,True,False,False,False,False,False,False
It's really cool to see how my new boss handles things at his company. He's got a really kind attitude that I admire and want to cultivate for myself. It makes me have a lot of respect for someone who runs things like he does.,False,False,False,False,False,False,False,False,True,False,True,False,True,False
Had to do some work in the morning that I wasnn't expecting so that was kind of annoying.,False,False,True,False,False,False,False,True,False,False,False,True,False,False
"I haven't ate very well lately, but I made up for that yesterday. I picked up both healthy food to help restore me and pleasure foods that I would really enjoy, like a gelato that I've always wanted to try. I ate it last night and it was delicious.",False,False,False,True,False,False,False,False,True,False,True,False,False,False
I am proud of myself for sticking to my diet. It has been a hard week but I have stuck to my goals. I am getting kind of frustrated with the blandness of my food but I must eat it to lose weight.,False,False,True,False,False,False,False,True,False,False,True,False,False,False
My husband cooked a porterhouse steak by pan frying it. It was absolutely delicious. A great dinner.,False,False,False,False,False,False,False,False,True,False,False,False,False,True
"Made gyros for dinner, forgot feta but was able to pick some up. It was great.",False,False,False,False,False,False,True,False,True,False,False,False,True,False
I exercised to help strengthen my hips so the go back into alignment. I felt like I was making progress. I felt cracking and popping in m neck while doing the exercises. This was reassuring.,False,False,False,False,False,False,False,False,False,False,True,False,False,False
I worked out which is really important to me. I have been working on my health lately.,False,False,False,False,False,False,True,False,True,False,True,False,False,False
I feel safe eating and felt that I was satiated.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
"I found out yesterday that my relative has endometriosis cancer. Somewhat, we had a feeling about the result but it still made us sad and angry at the same time. She had the symptoms and when the doctor asked them to come earlier than the scheduled appointment, we kind of got the clue. I hope she can be treated and healed.",False,True,False,False,False,False,False,False,False,False,False,True,False,False
"Working for slave wages and getting screwed and exploied every day, seven days a week, is driving me nuts.  I hate it.  Why can there be any decent requestors who pay a living wage?",True,True,False,False,False,False,False,True,False,False,False,False,False,False
The biggest part of my day. I slept for about 10 hours. Normally I get 4 to 5 hours per night and if I can I sleep a little late on the weekends but never enough. I took some cold medication and it knocked me out. It's the only good thing about this damn cold. If there is a silver lining to it it's that finally I can sleep.,False,False,False,True,False,False,False,False,True,False,False,False,False,True
I worked all day so it was the biggest part of my day. This caused me a high deal of stress because I had a lot of work. Frustration also grew because what happened was we had a deadline to meet and it seemed impossible at the time.,False,True,False,False,True,False,False,True,False,False,False,False,False,False
"I was at work for most of yesterday and was fairly busy. I was anxious to meet a deadline; however, the work was mind numbing data entry stuff. It took up the bulk of my time and mental energy.",False,True,True,False,False,False,False,False,False,False,False,False,False,False
"we had a pretty big extracation that i performed well on.  i carried out my duties pretty well, and was self directed at all of it. I felt proud of myself for functioning like I've been there and done that before.",False,True,False,False,False,False,True,False,False,False,True,False,False,False
Yesterday I had finally finished the 1 hour long workout video that I have been putting off for  a long time. Words could not express how proud I was of myself and how happy I was when the video was over.,False,False,False,False,False,False,True,False,True,False,True,False,False,False
My new exercise routine is a new dog! We walk literally miles and its great! Right now walking and house training her is the most important part of my day!,False,False,False,True,False,False,False,False,True,False,False,False,True,False
I had to finish a tough project at work. I was afraid I wouldn't get int done on time.,False,True,False,False,False,False,False,False,False,False,False,False,False,False
We went grocery shopping and I got some really good food we needed and no junk this time. That makes me feel good about it most. I am going to be healthy and loose weight now.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
When I had the vertigo attack I was able to make it to bed without falling down.  I took a three hour nap.  When I woke up I was a bit foggy like I normally after having  vertigo attack but I was able to do some work.,False,False,False,True,False,False,False,False,False,False,False,False,True,False
"I ate at a restaurant with a friend. However, when mt salad arrived, it had bacon and bleu cheese all over it. I failed to notice that was listed on the menu, and had to spend some time picking all of it off. I don't eat red meat or moldy cheese. After I did that, though, the salad was very good.",False,False,False,True,False,False,False,True,False,False,False,False,True,False
we had pizza again so tired of pizza gross,False,False,False,False,False,True,False,False,False,False,False,False,False,False
I also was so happy to sleep in my own bed after a relaxing day with my family.  Being away for 5 days really makes you appreciate being home and catching up on sleep!,False,False,False,True,False,False,False,False,False,False,False,False,False,False
There were so many projects due on a tight deadline at work that it was hectic and frustrating. I was in a hurry to get everything done and I wish people would give me the projects way earlier in the month/week vs. right at the last minute.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"At the end of a rough day getting to go home to Joe and spending the evening just relaxing with the puppies made the frustrations of the day fade into the background. I am so grateful for all the blessings I have been granted, and hope and pray for more good than bad in the future.",False,False,False,False,False,False,True,False,True,False,False,False,True,False
"I have not been sleeping well lately at all. Because of that, sleeping was very important to me. I managed to catch up on some sleep I have been missing.",False,False,False,True,False,False,False,False,False,False,False,False,True,True
i appreciate my family so much. they're very supportive and always there for me.,False,False,False,False,False,False,False,False,False,True,True,False,True,False
I got to do a watercolor painting as well as make some music. I was very creative.,False,False,False,True,False,False,True,False,True,False,True,False,True,False
I just had a very busy day where I worked non-stop until the evening. It made me feel anxious as I felt I had so much to do,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Got message from my sons teacher saying he has missed a whole bunch of assignments over the past few days.  I was annoyed and frustrated as we've talked to him already and taken his phone away as it was becoming a major distraction for him.,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Every day I spend about 5 to 10 minutes doing pushups burpies and planks and it makes me feel very fit,False,False,False,False,False,False,True,False,False,False,False,False,False,False
I had a great nigiht’s sleep yesterday night. I haven’t been sleeping well lately so it really made me appreciate the importance of sleeping well. I slept for at least five hours straight through without awakening once. I felt very rested after the great night’s sleep and sense of peace and calm.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
I was working the majority of the day otherwise.  But a lot of the tasks were repetitious.,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The info was in regards to e-commerce and shipping from China. I found new technology and strategies to boost performance and profitability.,False,False,False,False,False,False,True,False,True,False,False,False,False,False
Spending the day ( like every other day) babysitting my grandbabies. I love them so much and enjoy most every part of being with them during the day. I know how lucky I am to be able to babysit them every day.,False,False,False,True,False,False,False,False,True,False,True,False,False,False
"Work was trash today as usual, rotten work, rotten clients, rotten bosses. Still, it's a means to an end, and I'll get a break in a couple days.",True,False,False,False,False,True,False,False,False,False,False,False,False,False
"My friends came over to rehearse for the show last night and it was wonderful. They got to meet our cat, we ate snacks, and had a great time running lines and blocking. It was the first time they'd been to my place and I was proud to show them my home.",False,False,False,False,False,False,True,False,True,False,False,False,True,False
My brother picked me up from the hospital and managed to soothe my fears a bit,False,False,False,True,False,False,False,False,False,False,False,False,False,False
I had some really disturbing dreams last night. In one I was struggling to stay afloat in water and in another a gunman attacked and just when I thought I was safe someone came and stabbed me in the back. Not good feelings.,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Managed to get more food in me yesterday. Really need the extra calories. And felt I ate enough for a change. But have to be extra careful of food budget.,False,True,False,False,False,False,False,False,True,False,False,False,True,False
My daughter is having marital problems and is staying with me. Upset about them.,False,False,False,False,False,False,False,False,False,False,False,True,False,False
"I had to walk into a shitshow, where there was no support staff, multiple call-offs, and openers had walk-in assignments. I had to do twice as much as normal.",True,True,False,False,False,False,False,True,False,False,False,False,False,False
its so nice to feel that everything i worked for was worth it,False,False,False,False,False,False,False,False,True,False,True,False,True,False
"Yesterday, I had to go to work. It was my first day back to work after my weekend, so I was pretty frustrated and sad. It was a pretty boring day overall.",True,True,True,False,False,False,False,True,False,False,False,True,False,False
I worked on a piece I am painting. I completed some parts that I wanted to do. I'm still figuring out how I want to complete other parts. I still need to complete more of it but I felt that I made progress.,False,False,False,False,False,False,False,True,False,False,False,False,True,False
My day was good because my only son received three awards for academics and character. I was very proud of him.,False,False,False,False,False,False,False,False,True,False,True,False,False,False
"I wake up each morning and thank God for allowing me to have another day with my family.  Being able to get out of bed, got to work and do my usual activities of the day.  So many people do not have that choice and would give anything just to be able to rise out of bed.",False,False,False,True,False,False,False,False,False,False,False,False,True,False
My husband was being a pain about my oldest daughter going to her boyfriend's again. I wish he would grow up and realize she is 16 and is going to have a life that doesn't involve us. Now and more so in the future.,True,False,False,False,False,False,False,False,False,False,False,False,False,False
spending time with my family is what I do everyday. its something that makes me really happy,False,False,False,False,False,False,False,False,True,False,True,False,True,False
I was hungry but didn't have time to eat until the night and I ate a bunch.,True,False,False,False,False,False,False,True,False,False,False,False,False,False
I ate a bunch of Taco Bell. This was pretty gross and ruined any gains made during my workout.,False,False,False,False,False,True,False,False,False,False,False,False,False,False
I made homemade chicken and dumpling soup. It made me feel warm and nostalgic because it was my great grandmas recipe and she would invite me over everytime she made it.,False,False,False,True,False,False,False,False,True,True,False,False,False,False
"I'm equally happy about my health. If I'm strong and healthy, I can be able to undertake my daily activities without any problem.",False,False,False,False,False,False,True,False,True,False,True,False,True,False
My adult daughter called me with a personal problem yesterday and ask for (and hoped for) my help. It was a bit difficult but I was able to help her and she was very grateful. I'm proud that I adult children respect me and know they can come to me for anything and it makes me very happy to help them.,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Found out I have kidney issues.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"I had a slow morning of work because I work for myself. I was feeling a little nervous that I wouldn't make very much. I told myself I need to push on, and I ended up hitting my daily goal and going over. I felt very proud of myself for persevering.",False,True,False,False,False,False,True,False,False,False,True,False,False,False
"I got in 10,000 plus steps yesterday. I didn't intend to meet this exercise goal, but I'm happy and satisfied that I also got in 5 plus miles of activity/walking. I feel like I achieved something, especailly since I wasn't feeling the best with my all day headache. However, it did help me sleep better since my body was sufficiently tired from exercising. I am glad that I got in my exercise goal in even though it was unexpected.",False,False,False,True,False,False,False,False,False,False,False,False,True,False
We had friends surprise us with a visit. We haven't seen them over 2 years. We were all so excited! They are from Hawaii and it is snowing here so we got to play in the snow with them and build a snowman!,False,False,False,True,False,False,True,False,True,True,True,False,True,False
"Got some really good sleep yesterday, the dreams were fun.",False,False,False,True,False,False,False,False,False,False,False,False,False,False
i pray to god daily and it makes me feel good. my days are often boring but god is always there,False,False,False,True,False,False,True,False,False,False,True,False,False,False
"I was so tired when we got home last night that I was in bed and asleep by 8:30 pm.  Falling asleep when I'm so tired is sometimes a little difficult, but last night I just drifted easily off.  What a nice way to end the day and prepare for the next.  I'm so happy that I don't have sleeping problems.",False,False,False,True,False,False,False,False,False,False,False,False,False,False
"I had a very nice conversation with my sister yesterday about my nephew's 18th birthday.  We reminisced about how much he's changed, but how his face is still the same all these years later.  It made us both feel old and happy at the same time.  I was happy for them that they had a good time and that he's going to be finishing his last year of high school in good spirits.",False,False,False,False,False,False,False,False,True,True,False,False,False,False
"My husband said he thought I must be losing weight because I look thinner. Since I've actually gained weight, I figure he's blinded by love, lol. But at least I'm hiding all this extra weight well with the way I'm dressing.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
I love to cook and I was anxious to try a new recipe for a caprese grill cheese sandwich. I tweaked the recipe by roasting the tomatoes first and I was proud with myself that it came out even better than expected. I was super happy while I enjoyed my sandwich.,False,True,False,False,False,False,False,False,True,False,True,False,False,False
Had a terrible time getting comfortable when trying to sleep last night. Was so tired today I tried a nap and that didn't go well either.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
I felt as if this were just a normal day but actually worse then normal. I had a lot of angry customers at work and I had less coworkers to help me.,False,True,True,False,False,False,False,False,False,False,False,True,False,False
I had a really good day yesterday on mturk and was able to hit my daily goal and more! im very proud of myself and it was a significant cherry on top of a great day.,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Another day passed with no health problems cropping up. At my age this is important because I am always on the lookout for something to go wrong.,False,False,False,True,False,False,False,False,True,False,False,False,True,False
Didn't make much. It was a very slow day.,False,False,True,True,False,False,False,False,False,False,False,False,False,False
i could not find much work yesterday on mturk and found it to be frustrating,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"It was my son's birthday so I spent the whole day doing things he wanted to do. It was so much fun watching him be excited by things and having a great time. At the end of the day, when I was tucking him in, he gave me the most serious and heartfelt thank I think he's ever given.",False,False,False,True,False,False,False,False,True,False,True,False,False,True
Had a meeting with our owner about our losses it was not good we are in the hole financially big time.,False,True,False,False,False,False,False,True,False,False,False,False,False,False
My daughter had been home for a few weeks. It was time for her to go back to college. She is in her final semester and will graduate this May. I am happy and proud.,False,False,False,False,False,False,False,False,True,True,True,False,False,False
"I tried to cook yesterday, but as usual it turned out not so good. I feel bad about my cooking skills.",False,False,False,False,False,False,False,True,False,False,False,False,True,False
My little boy read a book to me.,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Had a dish my mom usually makes. Somehow it did not feel the same.,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"I finally met my daily cycling goal of 10 miles! After being sick and out of shape for almost a decade, this 10 mile cycling session felt like an important and wonderful milestone. I have been training to do a mountain bike race and this was one of my early steps for meeting my training plan goals. I feel so excited and accomplished that I was finally able to cycle 10 miles. I can't wait to make a new fitness goal to meet.",False,False,False,False,False,False,True,False,True,False,False,False,False,False
"had a great nights sleep and seemed out of the oridinary, as I usually wake up every 2 hours, I slpet through the night and woke up to the sunrise",False,False,False,True,False,False,False,False,False,False,False,False,False,False
"In an effort to continue to try new things as it relates to freelance work I did a gig yesterday for a show being setup in Tampa. I found that the lady that hired me treats workers as slaves, talks down to us, and doesn't appear to believe any of use had brains. I'm not certain if this was based on previous experiences or her personality, but it made for a long ten hour day and many frustrations. I never walk out on jobs, because I believe I can learn something new from every experience and try to do this with each undertaking. Tomorrow is a fresh day with new horizons to conquer, so let's see what it brings.",False,False,True,False,True,False,False,True,False,False,False,False,False,False
My day was more productive than I feared it might not be. I reached my goal and surpassed it leaving me happy and fulfilled.,False,False,False,False,False,False,False,False,True,False,True,False,True,False
I was able to take a really good nap the other morning. I was able to cuddle with my cat and it felt so relaxing and calm. It's exactly what I needed.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
At work today I was behind the whole day. I had to wait on the warehouse guys to do their jobs and because they are so incompetent and lazy I was behind in my job. I hate having to wait on others especially when it is just because they are lazy or inane.,False,False,False,False,False,True,False,True,False,False,False,False,False,False
I got a lot accomplished at work that I didn’t think I’d get done. At the end of the day I felt very proud of myself even after feeling anxious earlier in the day due to all the people stopping by my office to talk.,False,True,False,False,False,False,False,False,False,False,True,False,False,False
"Today at work I had the chance to catalog a $40k book which was a prized possession of my boss. It was just about falling apart but I was able to flip through, translate some German and get it up online for sale. My boss was pleased.",False,False,False,False,False,False,False,False,False,False,True,False,False,False
I heard from one of my old college housemates. He is planning a group Facetime to celebrate his birthday this week. I will be facetiming with friends I haven't seen in decades. I'm very excited.,False,False,False,False,False,False,True,False,True,True,False,False,False,False
My mom had her biopsy to test if she has cancer. I am very worried that she might have uterine cancer and it would be the fault of the doctors if it is more aggressive than we originally thought. The reason I blame them is that they have been denying her a hysterectomy for years despite her uterine fibroids cause her so much phyiscal pain and distress.,True,True,False,False,False,False,False,False,False,False,False,True,False,False
I did my normal day workout for an hour and a half and saw the gains I have been making which makes me extremely grateful for the effort I have been able to put in and for the work I have done.,False,False,False,False,False,False,False,False,False,False,True,False,True,True
"We ran some errands, that is always relaxing to me.",False,False,False,True,False,False,False,False,False,False,False,False,False,False
I'm getting old. I take naps in the afternoon. Even if I only sleep for 20 minutes it's usually good for me. That's about what it was yesterday. Just that little bit of sleep got me going for the rest of the day.,False,False,False,True,False,False,False,False,False,False,False,False,True,False
I made a dish from my grandma's recipes that came out great. It made me nostalgic and happy.,False,False,False,False,False,False,False,False,True,True,False,False,True,False
"I did a little cooking and planning for myself yesterday, and it involved re-thinking about my shopping plans for the week - I need more protein and some more variety for my daytime meals ad snacking.  Time to lower the sugar in my diet, and think about how to accomplish the food selection/diet without spending too much money or prep time.",False,True,False,False,False,False,False,False,True,False,False,False,True,False
For dinner my wife and I decided to make pasta. We were low on everything else but we had noodles and some sauce. We added some italian seasoning and some red pepper flakes. It actually tasted excellent! It reminded me of my childhood.,False,False,False,False,False,False,False,False,False,True,False,False,True,False
"Work was very frustrating and a lot is being dumped on me due to so many people leaving.  I had a meeting with my supervisor and another supervisor and coworker to try to distribute the work, but all-in-all nothing happened.",False,True,False,False,False,False,False,True,False,False,False,False,False,False
"Woke up in 3 hours for no particular reason. Too bad, I'll be tired all day. Need to catch up this weekend.",False,False,False,False,False,True,False,False,False,False,False,False,False,False
Completed the most important project of my career. Now I can move on to other important projects. Completely satisfied with my work.,False,False,False,False,False,False,False,False,True,False,True,False,True,False
I found a new pokemon game edit online and I modified it to suit my needs. It was a nice time because I was able to figure out exactly what I wanted and a way to do it that circumvented my limitations in editing someone else's program.,False,False,False,True,False,False,True,False,True,False,False,False,False,False
"A two mile morning walk in invigorating circumstances, coolness/wind, made me satisfied that I did so and proud as well.",False,False,False,False,False,False,True,False,False,False,True,False,True,False
After my nap I tried to do some online survey but I was all foggy and disorented and only lasted attempting to work for a few hours before I layed down again,False,False,False,False,True,False,False,True,False,False,False,False,False,False
I have fitness goals and working towards those goals really makes my day. Working towards these goals provides me great satisfaction.,False,False,False,False,False,False,False,False,False,False,True,False,True,False
"I enjoyed baking scones yesterday. The recipe was a new one -- a copycat of a scone I can't get at a particular store any more -- and it turned out really well (and was simple to make, too). It's terrific!",False,False,False,True,False,False,False,False,False,False,False,False,False,False
I ran about 5km. It was a somewhat fast run. I am getting in better condition. I felt relaxed and happy.,False,False,False,False,False,False,True,False,True,False,True,False,False,False
"I tried to do some exercise yesterday beause i'm gaining weight, but don't have the motivation to do so.",False,False,False,False,False,True,False,False,False,False,False,True,False,False
Hung out with family after work and their face gives me joy and happinness. I start to remember how proud and happy they make me and how I could not live literally without them at all.,False,False,False,False,False,False,False,False,True,True,True,False,False,False
"I had been sick for about 10 days and had not responded to treatment. So, I had to return to the doctor and seek a new direction in treatment.",False,True,False,False,True,False,False,True,False,False,False,False,False,False
"I was proud of myself for continuing my daily exercise routine, but at the same time feeling bored with my workout music. I felt somewhat frustrated that I had hit a plateau with weight loss and decided to add some different weights to my usual routine.",False,False,True,False,False,False,False,True,False,False,True,False,False,False
Today I feel sad at work. I feel anxious because I have too much to do. I feel so overwhelmed,False,True,False,False,False,False,False,False,False,False,False,True,False,False
I just found out they may be cutting my hours at work. This is going to be problematic for me going forward.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"I was out on my run and felt really great. Was about to run my fastest mile ever. It was such a rush of emotion to look down and see my watch read 7:55. My previous best mile was 8:45, so I shattered my previous best mile performance.",False,False,False,False,False,False,False,False,False,False,True,False,False,False
"I had to take my roommate to the hospital. We weren't sure whether she had a problem with her appendix, or maybe a urinary tract infection or kidney stones. She has no insurance so we had to go to the emergency room. Fortunately, they saw her within 30 minutes because she was in pain. It turned out she had kidney stones. I went back home and waited for her to call me. When she called, we had to go to the hospital pharmacy to pick up four prescriptions, which I had to pay for. Fortunately, since she is poor, they only cost $4 apiece. She went straight to bed when she got home.",False,True,False,False,False,False,False,False,False,False,False,False,False,True
I forgot to tell my friend I could not make it to dinner and had to white lie.,False,False,False,False,True,False,False,False,False,False,False,False,False,False
One of my kids is have a hard time with his health so he is not sleeping well which means am not sleeping because am up with him almost allnight last night we only slept 4 hours,False,False,False,False,False,False,False,True,False,False,False,False,False,False
i love food but sometimes it makes me feel guilty coz i workout a lot. but its just difficult not to eat. lol,False,False,False,False,False,False,True,True,False,True,False,False,False,False
"I have a home recording studio in my attic that I sometimes hire out as a side gig. I had a group of three friends that scheduled a session with me yesterday evening who did not show up and did not call to let me know they weren't going to make it. I treat it as a side business and act professionally and expect others who reserve my time to treat it seriously - I ended up staying in for the evening waiting on them. It was slightly more obnoxious than usual because they were not only ""clients"" but are friends and it was a pretty disrespectful thing to happen.",True,True,False,False,False,False,False,True,False,False,False,False,False,False
